filename,extreme_min0,extreme_min1,extreme_min2,extreme_min3,extreme_min4,extreme_min5,extreme_min6,extreme_min7,extreme_min8,extreme_min9,extreme_min10,extreme_min11,extreme_min12,extreme_min13,extreme_min14,extreme_min15,extreme_min16,extreme_min17,extreme_min18,extreme_min19,extreme_max0,extreme_max1,extreme_max2,extreme_max3,extreme_max4,extreme_max5,extreme_max6,extreme_max7,extreme_max8,extreme_max9,extreme_max10,extreme_max11,extreme_max12,extreme_max13,extreme_max14,extreme_max15,extreme_max16,extreme_max17,extreme_max18,extreme_max19,label
/training-e/e00564.wav/1,82788,9637,62946,51181,69840,26373,100788,16529,33348,107673,44215,89002,2,76714,40000,95195,,,,,39694,58559,76856,22199,89314,277,107989,69724,33651,16841,51058,44506,63259,82603,26635,9916,101091,,,,1
/training-e/e00565.wav/1,65872,25885,85298,105979,5232,46112,59059,18401,98485,38621,77821,9517,1398,93731,,,,,,,31496,93830,54858,77703,39123,46215,18884,58965,98957,106064,85384,5322,25975,65963,,,,,,,1
/training-e/e00566.wav/1,12085,77906,33845,99787,56073,4692,49356,92375,70541,27305,82078,19477,109090,41976,,,,,,,38262,82630,64981,41872,110249,56810,70803,5010,49135,26846,92659,99917,33973,78033,12220,,,,,,1
/training-e/e00567.wav/1,6990,43525,514,63555,25311,101418,78100,37220,85432,18256,56255,108754,70566,92746,,,,,,,108598,85296,101871,63681,78534,43658,25453,7118,56668,18855,663,37013,,,,,,,,,1
/training-e/e00568.wav/1,39962,104982,89554,19128,67889,60483,3911,82127,25833,47864,10722,,,,,,,,,,33572,95629,26160,82351,60687,4009,18668,67997,89661,40187,104583,45224,,,,,,,,,1
/training-e/e00569.wav/1,76910,99305,11124,33244,54904,69451,3679,91859,48078,26415,103527,62301,19323,41493,,,,,,,41581,62392,21065,17527,110249,47787,26258,69731,92143,3986,33361,11238,55030,99434,77049,,,,,,1
/training-e/e00570.wav/1,94675,1619,48873,25243,8374,101032,72289,31995,55573,78921,88874,63702,,,,,,,,,88613,38494,79252,55888,32256,8634,101341,72070,1304,24924,48565,95009,,,,,,,,,1
/training-e/e00571.wav/1,96802,89454,31283,109024,11384,69828,50948,77224,18568,38582,57653,23508,64841,83911,6390,1586,,,,,6309,46664,62485,3,11582,70180,89624,57546,38470,77117,31647,18663,109429,50750,96677,,,,,,1
/training-e/e00572.wav/1,12237,78538,1269,67473,23296,89682,34338,56439,100760,105606,94562,28226,17160,45663,39219,61598,83478,50390,72594,6344,61821,72858,6600,50662,17540,83836,39553,105868,28511,94874,34169,56263,101248,45868,23121,67295,1091,89484,78359,12054,1
/training-e/e00573.wav/1,108584,23309,86871,1436,65662,45027,79578,100818,15611,58118,37950,30141,52629,7440,11161,,,,,,7106,11004,53024,58403,37836,101114,15924,79393,108725,23452,65838,45176,1593,87028,,,,,,,1
/training-e/e00574.wav/1,52719,32134,11777,95861,74434,39407,19216,81895,102923,60103,23539,108607,86089,892,,,,,,,1264,110030,60348,18971,81662,103092,39159,95600,11502,74186,31815,52469,,,,,,,,,1
/training-e/e00575.wav/1,8727,63583,84084,45048,27719,103877,33727,70204,3,110235,15292,54681,91068,97274,,,,,,,21596,413,90589,54487,110107,33591,15150,70059,104626,45182,84498,28113,63721,8862,,,,,,,1
/training-e/e00576.wav/1,52974,4380,33641,68834,19408,39921,25629,107728,91370,85115,59173,100863,11035,75491,44671,49073,411,95529,,,44805,328,107848,91481,75618,11159,84951,59283,25732,40035,19177,101172,34015,52680,69497,4532,,,,,1
/training-e/e00577.wav/1,93012,20811,33546,45597,81066,9028,105020,56953,69264,38398,85955,62674,2540,50974,,,,,,,14407,74791,86059,26400,110095,3,38296,58762,106313,45424,92673,9258,33123,68897,80650,21043,,,,,1
/training-e/e00578.wav/1,94788,46266,30500,78417,54239,110235,14014,61798,4609,69086,37704,101636,21183,85483,42188,489,106176,73948,24785,90295,53053,5675,23988,70130,38052,101977,88039,109276,14227,94907,62219,30865,78602,46673,,,,,,,1
/training-e/e00579.wav/1,80364,9099,65749,23273,109195,51576,94968,17228,74263,37584,59599,88912,32342,3045,103087,45556,,,,,37680,45383,88753,102908,95078,51487,31428,75365,109098,2871,17053,65916,9004,59439,23428,80270,,,,,1
/training-e/e00580.wav/1,66660,9665,81353,52203,38115,24010,109905,95861,15959,72999,29979,58545,1532,101833,87454,44202,91683,,,,62293,44414,1746,58765,102017,30197,73136,110155,87651,67199,10622,16184,38563,24837,52717,96648,81856,,,,1
/training-e/e00581.wav/1,3,49875,34669,65817,98508,5338,19782,81847,40894,56011,25884,71901,87800,103933,10741,109970,,,,,10411,25535,87451,71577,55681,40498,35,49571,34422,66036,20633,98872,5713,82177,,,,,,,1
/training-e/e00582.wav/1,69791,92416,22948,121,46667,6470,29705,53916,98869,76715,37407,109275,60423,,,,,,,,83727,59127,38546,109429,53573,76409,29411,69396,339,23259,99015,92001,6581,47018,,,,,,,1
/training-e/e00583.wav/1,8500,87399,55347,102163,108260,23346,76990,92784,14320,44630,73013,29365,38603,60727,3,33657,,,,,1851,60454,76781,71423,14113,29149,38859,108043,44424,23604,102420,92579,54916,8763,87169,,,,,,1
/training-e/e00584.wav/1,80161,28441,67312,42143,92820,55106,15742,105449,3238,34567,73212,9118,60580,47264,98697,21612,86011,,,,38095,3925,86210,16089,93787,9295,21782,98889,29316,42274,106198,68387,55312,80904,47460,73389,34449,60451,,,1
/training-e/e00585.wav/1,105404,19459,30903,95175,8047,84030,99474,35307,52651,42044,88884,73420,62936,57489,78047,67238,,,,,67659,78875,57193,1350,73141,62623,88402,83738,52835,99076,23777,41645,7771,94953,31182,19190,105716,,,,1
/training-e/e00586.wav/1,52891,104049,78513,66174,1684,41747,14318,26542,90904,57921,83571,70996,62677,,,,,,,,22220,71308,83785,6951,109408,31971,90783,96347,27247,41441,2065,104738,14606,78769,53569,66397,,,,,1
/training-e/e00587.wav/1,60396,96075,107518,72487,12213,48502,26104,38213,85835,499,42754,,,,,,,,,,66090,17910,38764,86369,25065,96303,72850,48751,12445,131,107742,60645,,,,,,,,,1
/training-e/e00588.wav/1,13307,50033,66898,103875,31482,85723,73537,38157,885,92365,56535,19768,80110,7106,24862,,,,,,61743,110234,79941,1245,56905,92707,20138,38506,73867,13564,104147,67131,50823,32274,86499,,,,,,1
/training-e/e00589.wav/1,105511,83206,18279,59359,37711,4711,66554,25024,44562,90436,71098,95701,76845,,,,,,,,76316,71264,27,90239,44356,66356,4512,24800,17905,37335,59178,83038,105340,,,,,,,,1
/training-e/e00590.wav/1,84542,38245,99960,23397,52728,7659,68187,74327,28972,13834,90049,58901,105640,44291,3365,,,,,,3,79969,43955,105780,75158,59196,13982,90199,29245,68371,7850,52908,38012,99759,23083,84322,,,,,1
/training-e/e00592.wav/1,79645,52138,29047,74476,97606,22027,7497,90677,141,44546,69011,109593,57071,87033,104071,13825,36535,,,,102414,36329,59042,13636,109758,475,44257,68307,74706,29257,90931,22274,97822,7750,51878,79331,,,,,1
/training-e/e00593.wav/1,63526,469,48135,79246,31653,15813,95481,102236,54568,37883,85442,6687,21909,69882,109770,74566,,,,,27635,109577,70087,101927,6362,85592,54758,38024,22052,63704,15598,48357,79029,95276,646,31430,,,,,1
/training-e/e00594.wav/1,17370,66634,48902,105526,32701,87166,730,56241,39871,7633,73883,23936,94162,83143,,,,,,,12457,93911,73672,23703,56070,39636,7784,17156,87390,32903,105718,49108,928,66830,,,,,,,1
/training-e/e00595.wav/1,7642,82875,64666,107730,57303,32288,14151,38868,89407,73659,2021,97819,49752,23510,,,,,,,53370,47602,98308,23956,78127,57894,32454,107570,7820,83044,89564,14309,39023,64830,,,,,,,1
/training-e/e00596.wav/1,31748,70195,57353,83062,108896,44810,5801,18796,36528,62021,23673,96311,10522,100933,87962,75088,49337,91547,154,,877,101448,10445,49207,75012,23591,36396,87889,96037,5981,19285,44672,57161,109059,83568,70060,32241,,,,1
/training-e/e00597.wav/1,8576,29029,47427,97531,81898,65122,54170,14848,71183,35310,103800,88214,3,,,,,,,,1204,88487,35587,71449,65327,15123,47644,104093,82075,53826,8761,97711,29212,,,,,,,,1
/training-e/e00598.wav/1,21254,80803,96474,6005,65856,51823,36803,27218,42595,86769,71787,101885,11921,57152,564,110234,,,,,109219,46317,340,102168,11779,57446,42926,71637,86605,27048,37046,51678,96307,6251,66108,81062,21516,,,,1
/training-e/e00599.wav/1,92,49851,20078,29359,9013,91121,100352,39468,80948,60003,70256,23653,84529,33808,74358,104884,94721,,,,106600,45099,110052,23813,34010,84723,1560,19868,80714,90885,70447,29689,39677,9166,49613,100538,60154,,,,1
/training-e/e00600.wav/1,74942,477,12806,100476,24918,61920,87613,37084,49512,67390,80303,29883,54525,5521,92942,17848,42099,106465,,,18176,105401,42535,54994,29789,67881,80604,92847,5618,36584,74798,100631,49007,610,87490,12941,25044,61801,,,1
/training-e/e00602.wav/1,64642,52328,76945,2877,89260,101408,40156,27856,15335,21515,83002,95273,33818,57892,107554,,,,,,58192,45947,70392,94847,21068,82623,33418,89615,77234,40418,28201,101662,15606,52581,3137,64888,,,,,1
/training-e/e00604.wav/1,12054,76685,65795,1232,55095,22959,87662,70888,16962,81651,45649,60110,6147,50303,109227,98481,92656,27841,33725,103314,38863,103605,92870,34150,98881,44738,49780,109572,60279,6407,17199,81883,71016,23339,1098,55379,12177,88027,65992,76874,1
/training-e/e00606.wav/1,108546,43223,26842,76044,50499,59847,11076,92020,35087,102758,21615,86199,2246,71084,67705,6278,,,,,53190,1338,48007,98812,82661,33588,109100,43775,93013,60634,77263,28011,12249,,,,,,,,1
/training-e/e00607.wav/1,42456,62144,81949,1463,102099,21520,68714,88767,49034,109396,8680,28760,56795,,,,,,,,29007,8913,109648,88599,48878,68554,102546,21958,42330,1965,62291,82097,,,,,,,,,1
/training-e/e00608.wav/1,26819,75159,14463,62455,3007,100888,88543,38697,50701,56107,80212,44050,,,,,,,,,8100,92622,43819,83214,39030,87898,100424,62770,26682,51023,75017,3332,14775,,,,,,,,1
/training-e/e00609.wav/1,75914,35196,95671,55966,14479,48520,108970,27705,7023,88193,68517,62581,80653,24230,,,,,,,19401,103471,3173,64010,7522,68958,48407,14684,88667,95758,35286,109455,28205,56055,76003,,,,,,1
/training-e/e00610.wav/1,31635,57401,6533,38925,13797,78758,63762,97255,103609,85100,50712,72716,27799,,,,,,,,332,21784,86105,71907,104066,47267,50623,64099,97102,13969,39111,78897,6369,31466,57523,,,,,,1
/training-e/e00611.wav/1,84780,9442,32968,109596,56877,91848,40464,64269,16974,79066,75316,71802,102405,1964,,,,,,,1360,25385,49238,74183,17131,40623,64427,92142,33407,9908,57289,110024,85244,,,,,,,,1
/training-e/e00612.wav/1,66778,89336,44194,85,22318,15734,82643,105756,37414,59948,100586,52496,75658,,,,,,,,75268,6010,50071,32485,97227,93931,110249,15517,105585,44321,37192,59771,22459,82431,215,66895,89454,,,,1
/training-e/e00613.wav/1,35745,101797,58319,13621,80396,28326,50877,73656,95042,6811,23459,109583,19861,66172,87087,,,,,,0,19928,110249,73496,94699,6482,80518,28650,51194,13748,35882,58431,101932,,,,,,,,1
/training-e/e00614.wav/1,48888,37736,103686,92871,16113,60076,26812,53820,31893,42696,65091,108710,71114,21198,98021,5386,88027,11353,82021,76007,682,76299,87318,10657,82356,71447,5761,20975,98167,108971,42945,32027,26676,65240,103839,54071,16410,60535,93175,37890,1
/training-e/e00615.wav/1,279,18192,90680,72275,53922,108694,97050,35367,60478,78763,6709,42352,25025,,,,,,,,24830,6952,97314,42615,79034,60732,108514,35609,53691,18017,72041,90493,96,,,,,,,,1
/training-e/e00616.wav/1,10584,67982,104369,32496,91231,57116,79600,21211,44180,84458,49177,96239,60819,37502,2930,,,,,,72924,97469,3149,14627,108471,61148,44504,21490,103746,80067,33146,56536,91948,68267,10046,,,,,,1
/training-e/e00617.wav/1,47889,90822,1311,25276,68621,55443,76449,33070,98567,9138,110143,37400,62154,104894,,,,,,,83801,109784,14955,105422,38284,61094,55163,76675,32778,8815,98246,1109,90613,25034,68419,47630,,,,,1
/training-e/e00618.wav/1,83061,21184,36527,6239,66214,50656,97461,27242,11985,72309,56773,42196,88250,103523,17406,31836,299,,,,948,17617,27617,12329,72670,88616,57135,103900,42554,21858,51147,97925,66910,36664,6354,82747,,,,,1
/training-e/e00620.wav/1,65603,85629,105474,5693,57944,78075,44999,25126,97979,18355,37674,195,,,,,,,,,602,38012,105646,18183,45284,5851,25272,58312,65883,98391,78458,85902,,,,,,,,,1
/training-e/e00621.wav/1,101463,22557,3062,42509,62513,82331,55060,74969,35062,15110,94054,108811,,,,,,,,,48737,108898,70526,93935,75465,15598,36122,55576,62618,82433,42606,3148,22644,101552,,,,,,,1
/training-e/e00623.wav/1,83766,64473,24826,4435,101697,45407,17831,76718,57435,38889,94799,32609,,,,,,,,,257,30838,34480,38710,94645,57265,17660,76538,45570,101861,25005,4600,64644,83929,,,,,,,1
/training-e/e00624.wav/1,47651,91458,25439,69297,98937,10809,3290,32905,76717,55008,39175,64952,17293,83701,105487,,,,,,105674,17428,64823,38659,60803,32698,76516,98737,54802,3044,25167,10609,91182,69080,47409,,,,,,1
/training-e/e00625.wav/1,30203,72670,8182,51459,94106,86545,107692,22551,65097,637,43947,58657,82228,98745,16103,,,,,,37721,99880,80950,58550,66089,1570,44171,107964,86694,23598,30476,51730,94391,72941,8462,,,,,,1
/training-e/e00626.wav/1,53951,69925,43901,7334,108268,27998,39012,59615,48916,22019,63062,102262,91909,75737,87047,12040,223,32676,,,34118,92616,76049,12355,3148,86582,60326,28107,70313,38813,7228,22671,108390,103068,54520,46939,,,,,1
/training-e/e00628.wav/1,33224,94452,48993,109785,18870,79828,5055,65227,10627,70891,27577,103270,88591,39155,54735,452,,,,,43894,4,85724,89010,24517,73702,100274,38998,13351,54633,80438,5638,19271,65846,49121,94578,109916,33366,,,1
/training-e/e00629.wav/1,60193,75773,104774,45146,31017,3182,90486,17243,66465,81379,8724,95989,22683,50882,36691,,,,,,70874,110235,99706,50726,96313,81262,22983,9046,36953,65749,90243,17459,3404,31251,104998,76004,45373,60432,,,1
/training-e/e00630.wav/1,26153,69946,48330,77455,2396,92747,55495,100374,10442,32436,88342,83255,109995,,,,,,,,108889,83340,88420,32637,100574,25264,55955,93290,10088,77647,48081,70449,2981,,,,,,,,1
/training-e/e00631.wav/1,33239,52344,94734,73819,13895,102093,923,21172,40431,81189,59687,107235,9862,5637,25462,86433,,,,,7835,26003,59435,80940,101847,20926,1092,40211,52062,13596,73563,94480,33009,,,,,,,,1
/training-e/e00632.wav/1,26526,88088,100534,52213,38879,75930,15174,3434,106741,45076,63878,57545,82115,20797,93720,9010,32167,69848,,,32059,93948,81876,9225,44837,20544,64195,106471,70069,3202,57303,52465,88349,39176,26792,100822,14917,76878,,,1
/training-e/e00633.wav/1,55407,109454,14872,96198,6998,47999,42000,997,69058,61382,84478,74924,28572,88545,102163,20663,34458,,,,88424,102032,74767,7400,61230,82535,28317,68777,47876,14655,727,95945,41697,55115,109177,,,,,,1
/training-e/e00634.wav/1,35182,59628,15958,106130,82401,698,22548,89445,41258,5624,66150,54992,50748,99098,76852,,,,,,99851,5849,9279,65826,41487,89169,927,22770,82656,16195,105810,35010,59898,,,,,,,,1
/training-e/e00635.wav/1,24936,4119,63303,102485,84206,43751,69967,10771,50385,109036,90255,32502,21307,16847,,,,,,,96213,16609,76608,50249,108920,69833,90521,31716,11018,43991,25230,102755,63559,4381,84026,,,,,,1
/training-e/e00636.wav/1,27094,50895,99005,3377,76266,11381,84207,58973,106992,34957,63310,93343,21009,41635,,,,,,,40149,20839,93488,66431,50654,84469,11639,27427,59226,98784,35232,3138,107280,76062,,,,,,,1
/training-e/e00637.wav/1,20330,71510,32795,109129,57722,96588,84202,63116,45257,7750,12822,76745,89215,26447,313,37806,101973,50614,,,50920,102274,629,88411,25845,37714,13143,45662,77031,108874,57485,63433,97013,7866,84366,71378,33229,20186,,,1
/training-e/e00638.wav/1,67247,7909,37395,52354,22481,81880,96303,29080,54,74109,43964,58923,103178,88100,14516,108287,,,,,107081,92722,8081,96471,102786,22649,254,14415,43842,82932,88274,68385,58795,52567,37594,28964,73672,,,,1
/training-e/e00639.wav/1,93208,77176,13402,44391,28356,60499,108982,99691,19810,35305,67041,3970,50480,83706,268,,,,,,7915,4349,99526,50805,84329,21278,35121,66892,28514,109361,92873,44251,13751,77555,60874,,,,,,1
/training-e/e00640.wav/1,47465,65870,28113,83223,101244,72156,8357,90150,108606,53790,15249,35096,57815,3,,,,,,,40628,192,57940,15135,108435,53919,34439,90279,72286,101441,83592,8595,27961,65713,47321,,,,,,1
/training-e/e00641.wav/1,101276,39296,59589,18185,81188,88055,66494,46821,5178,25092,107508,3,9156,50963,75384,34281,,,,,34504,13100,70958,50743,92639,318,46498,25000,87966,66405,5091,107330,80993,59378,17976,39101,101493,,,,1
/training-e/e00642.wav/1,27935,86954,107738,47324,66130,7454,73078,14328,53560,34136,94477,20438,101498,,,,,,,,102642,22365,53473,93781,14254,72992,33952,7243,65929,47526,86763,107531,27683,,,,,,,,1
/training-e/e00643.wav/1,30066,100579,5910,77054,52501,108142,37631,13670,60601,84773,25067,92906,,,,,,,,,70728,19087,93023,25201,65746,84656,13556,60490,37757,108259,52992,77183,6048,100430,29914,,,,,,1
/training-e/e00644.wav/1,10501,97452,27372,79821,62203,44568,86637,51778,17498,34497,104431,69348,159,,,,,,,,57953,1537,90593,86810,34368,17390,104323,69225,51657,10696,27535,44745,80021,62394,98311,,,,,,1
/training-e/e00645.wav/1,18275,94802,84738,27552,8450,55454,46196,36930,104558,75324,12607,65123,78710,88698,98781,109258,293,50526,59749,69111,50998,41109,973,59661,32045,12505,109163,79025,89022,75083,55806,46575,65229,104927,84868,8564,37331,27960,94928,18410,1
/training-e/e00646.wav/1,5005,70611,26680,91264,48056,55504,77304,12987,98526,33977,82558,21085,44656,107555,,,,,,,109397,20677,40512,83704,99476,34080,12680,77594,55613,26902,48266,70147,5308,91579,,,,,,,1
/training-e/e00647.wav/1,19424,109452,86879,26054,64134,93542,3126,70854,48271,41050,104751,98081,56713,,,,,,,,98208,103199,41725,71151,93848,3428,48574,26347,109337,86719,63979,19284,,,,,,,,,1
/training-e/e00649.wav/1,57757,37444,77971,91330,17783,50629,98194,70913,10974,30017,105183,5695,110235,23248,,,,,,,25286,110012,87055,105054,30309,10831,37654,70737,91155,50437,98393,17975,57910,78147,,,,,,,1
/training-e/e00650.wav/1,108450,38818,16163,62199,85059,101028,8803,31490,54872,78012,91295,72036,2083,24560,,,,,,,94774,91408,66696,70905,77835,85167,55310,9220,31880,101432,16273,62302,38932,108567,,,,,,,1
/training-e/e00651.wav/1,37530,18504,43787,61584,79519,4990,24956,98373,72495,55437,91325,109940,33854,555,,,,,,,87535,1273,110234,98280,79692,4902,24862,61763,91704,72901,43956,18279,55050,37623,,,,,,,1
/training-e/e00652.wav/1,80478,4324,64218,48100,109813,18564,95418,32981,54526,39445,70444,10651,24984,86689,101792,91892,,,,,3,91779,110188,25151,70671,86851,18742,39629,54704,10829,101962,96229,5145,48994,33864,64433,80751,,,,1
/training-e/e00653.wav/1,109196,36259,6311,94409,50965,65274,79545,30789,101270,21004,43017,89561,,,,,,,,,103100,987,40957,90171,59871,15407,99044,25662,66475,7469,36782,94909,21569,80388,110072,52058,,,,,1
/training-e/e00654.wav/1,19974,29665,104096,50996,82588,93161,40233,9050,61647,72111,55285,1269,,,,,,,,,65993,3172,76557,55399,61905,72429,51402,82905,19627,40377,93509,9370,104240,29811,,,,,,,1
/training-e/e00655.wav/1,51025,23444,107633,65759,92819,79315,9984,36720,42302,56402,71056,15258,987,5917,61491,,,,,,101943,74327,84984,15545,29046,98581,1235,56684,42518,93621,51736,37114,23727,107988,79605,10360,66120,,,,1
/training-e/e00656.wav/1,22143,83376,106411,91285,60167,14316,44895,36958,68080,8774,4264,96360,662,28667,51631,55211,,,,,52889,26884,30194,8930,4130,67958,106579,14489,37145,83564,60362,22027,44770,91154,,,,,,,1
/training-e/e00658.wav/1,74592,53986,95008,10366,32105,61419,39629,81939,17873,102506,24903,66512,43859,86230,83,,,,,,48816,519,107096,66051,24995,39360,17619,102262,81699,61178,31861,10126,94783,53747,74372,,,,,,1
/training-e/e00659.wav/1,20810,44874,48864,11458,106572,96999,68621,59150,76902,30887,86785,36927,1842,,,,,,,,100448,90954,34570,67851,39619,58547,30329,49118,11650,105904,96288,86651,2191,77210,19905,45580,,,,,1
/training-e/e00660.wav/1,57841,69961,44946,32492,7283,82385,94383,19258,106466,36993,49430,62303,12366,24462,74993,323,87527,99548,,,49600,12562,506,87730,106618,62480,94868,99721,37120,75175,19726,24580,82863,70623,7746,57685,32248,44787,,,1
/training-e/e00661.wav/1,93810,3877,63586,33244,78900,18672,48100,108190,10047,39963,54855,85546,100355,25539,70294,,,,,,75674,18990,108544,54737,25173,33413,70146,48290,4079,100236,85398,39842,94045,63786,10251,79118,,,,,1
/training-e/e00662.wav/1,100447,84732,23042,54485,33863,7004,29867,95524,39190,65477,69289,2299,46285,107333,50379,76989,17035,,,,33144,94939,0,106409,79847,17548,85064,23312,101030,55176,7759,39839,70037,,,,,,,,1
